image_path,label
data/flower_images\Sunflower\ada8b350d6.jpg,Sunflower
data/flower_images\Orchid\08ba16fe5d.jpg,Orchid
data/flower_images\Tulip\5a5a272a25.jpg,Tulip
data/flower_images\Lilly\c2957bfb85.jpg,Lilly
data/flower_images\Lotus\4a886407a7.jpg,Lotus
data/flower_images\Tulip\99dff7d4a3.jpg,Tulip
data/flower_images\Tulip\cb73c9c5ad.jpg,Tulip
data/flower_images\Lotus\6adc97f7c7.jpg,Lotus
data/flower_images\Lotus\3c00cc3957.jpg,Lotus
data/flower_images\Orchid\b1a234c9d2.jpg,Orchid
data/flower_images\Lilly\6d9680d258.jpg,Lilly
data/flower_images\Lotus\b147e95f6c.jpg,Lotus
data/flower_images\Lilly\5cb4ad630d.jpg,Lilly
data/flower_images\Orchid\a6e3f502c2.jpg,Orchid
data/flower_images\Lilly\3dae2a0715.jpg,Lilly
data/flower_images\Tulip\4273432f4c.jpg,Tulip
data/flower_images\Tulip\09e2035574.jpg,Tulip
data/flower_images\Tulip\6384a050c3.jpg,Tulip
data/flower_images\Lilly\680ae3efc5.jpg,Lilly
data/flower_images\Orchid\1923790554.jpg,Orchid
data/flower_images\Lilly\17c939db14.jpg,Lilly
data/flower_images\Lilly\d4b15b914e.jpg,Lilly
data/flower_images\Lotus\07b4df7ace.jpg,Lotus
data/flower_images\Orchid\d8e3916240.jpg,Orchid
data/flower_images\Tulip\1ae5a47af2.jpg,Tulip
data/flower_images\Tulip\63154a26e9.jpg,Tulip
data/flower_images\Sunflower\e25b9deb31.jpg,Sunflower
data/flower_images\Orchid\a7f93b956c.jpg,Orchid
data/flower_images\Lilly\d7fe231208.jpg,Lilly
data/flower_images\Lilly\168c8bc2ee.jpg,Lilly
data/flower_images\Orchid\41be4783cd.jpg,Orchid
data/flower_images\Tulip\8eb3f4f7b7.jpg,Tulip
data/flower_images\Sunflower\aaed646ce6.jpg,Sunflower
data/flower_images\Tulip\25324ae572.jpg,Tulip
data/flower_images\Sunflower\60941c5fc8.jpg,Sunflower
data/flower_images\Orchid\486f26084d.jpg,Orchid
data/flower_images\Orchid\9ce9392588.jpg,Orchid
data/flower_images\Tulip\2655608d94.jpg,Tulip
data/flower_images\Sunflower\d99533857f.jpg,Sunflower
data/flower_images\Sunflower\6bed75ac24.jpg,Sunflower
data/flower_images\Orchid\2fde1fe44a.jpg,Orchid
data/flower_images\Lilly\6ba2f81b96.jpg,Lilly
data/flower_images\Lilly\6412799dc6.jpg,Lilly
data/flower_images\Tulip\bb9a4eeedb.jpg,Tulip
data/flower_images\Sunflower\b54dd1bcc3.jpg,Sunflower
data/flower_images\Lilly\1caebba6cc.jpg,Lilly
data/flower_images\Sunflower\fe3d127efc.jpg,Sunflower
data/flower_images\Tulip\6598c31272.jpg,Tulip
data/flower_images\Lotus\f0c319e592.jpg,Lotus
data/flower_images\Lotus\765e3f9e93.jpg,Lotus
data/flower_images\Sunflower\436e0c286c.jpg,Sunflower
data/flower_images\Orchid\cb9dd6931d.jpg,Orchid
data/flower_images\Orchid\b390ca3335.jpg,Orchid
data/flower_images\Tulip\ca1ac4e849.jpg,Tulip
data/flower_images\Lotus\9a06655acc.jpg,Lotus
data/flower_images\Sunflower\ab4f5d5eb9.jpg,Sunflower
data/flower_images\Lotus\bdbc2e1d83.jpg,Lotus
data/flower_images\Tulip\c5e359e86d.jpg,Tulip
data/flower_images\Tulip\37e6b82b0f.jpg,Tulip
data/flower_images\Sunflower\b147207f95.jpg,Sunflower
data/flower_images\Lotus\cbf568e467.jpg,Lotus
data/flower_images\Orchid\5da6760f93.jpg,Orchid
data/flower_images\Lotus\ef3d17fd9e.jpg,Lotus
data/flower_images\Lilly\b121e2d8f1.jpg,Lilly
data/flower_images\Orchid\743359fc73.jpg,Orchid
data/flower_images\Tulip\5d38fda641.jpg,Tulip
data/flower_images\Lilly\7f1de4c013.jpg,Lilly
data/flower_images\Lilly\77d4dd1ead.jpg,Lilly
data/flower_images\Tulip\11388698a1.jpg,Tulip
data/flower_images\Tulip\53cf0cb6bc.jpg,Tulip
data/flower_images\Lilly\301b28fabe.jpg,Lilly
data/flower_images\Tulip\f104a78666.jpg,Tulip
data/flower_images\Tulip\cb8a78e2dd.jpg,Tulip
data/flower_images\Orchid\8f63bc2e21.jpg,Orchid
data/flower_images\Sunflower\44d21f28a3.jpg,Sunflower
data/flower_images\Tulip\af720cd040.jpg,Tulip
data/flower_images\Orchid\44bc9fd194.jpg,Orchid
data/flower_images\Orchid\1e3b965d10.jpg,Orchid
data/flower_images\Lilly\e3fe994860.jpg,Lilly
data/flower_images\Lotus\73359a0dc9.jpg,Lotus
data/flower_images\Sunflower\920f50bdab.jpg,Sunflower
data/flower_images\Lilly\bc42085b63.jpg,Lilly
data/flower_images\Orchid\4b8ec4e34c.jpg,Orchid
data/flower_images\Orchid\77213f743b.jpg,Orchid
data/flower_images\Orchid\a217d5eec5.jpg,Orchid
data/flower_images\Tulip\13e49ee955.jpg,Tulip
data/flower_images\Lotus\336c5a1691.jpg,Lotus
data/flower_images\Lilly\82365a32d3.jpg,Lilly
data/flower_images\Orchid\a1934c1c0b.jpg,Orchid
data/flower_images\Orchid\cacb9cb1ed.jpg,Orchid
data/flower_images\Sunflower\4f9999be2e.jpg,Sunflower
data/flower_images\Lotus\8e7fd3d520.jpg,Lotus
data/flower_images\Tulip\8c888fc708.jpg,Tulip
data/flower_images\Orchid\358d0ae058.jpg,Orchid
data/flower_images\Orchid\953a8ff7dc.jpg,Orchid
data/flower_images\Sunflower\e23eb23451.jpg,Sunflower
data/flower_images\Orchid\0a6129610d.jpg,Orchid
data/flower_images\Lilly\c1abf74c2b.jpg,Lilly
data/flower_images\Tulip\dde043aedc.jpg,Tulip
data/flower_images\Sunflower\bfd4209cd1.jpg,Sunflower
data/flower_images\Lilly\6af00c9920.jpg,Lilly
data/flower_images\Lilly\216b1f1235.jpg,Lilly
data/flower_images\Tulip\269d9ca84a.jpg,Tulip
data/flower_images\Orchid\a2c92f36fb.jpg,Orchid
data/flower_images\Lilly\cf0c05d70b.jpg,Lilly
data/flower_images\Lotus\6868d78605.jpg,Lotus
data/flower_images\Lotus\631db0034b.jpg,Lotus
data/flower_images\Orchid\27605602a3.jpg,Orchid
data/flower_images\Lotus\96ae23b08b.jpg,Lotus
data/flower_images\Lotus\a65e3bfc9f.jpg,Lotus
data/flower_images\Lotus\cc6ec46055.jpg,Lotus
data/flower_images\Tulip\d078306f3b.jpg,Tulip
data/flower_images\Lilly\65da161979.jpg,Lilly
data/flower_images\Orchid\4fde83f5c8.jpg,Orchid
data/flower_images\Lilly\df93b2ee08.jpg,Lilly
data/flower_images\Tulip\f9a81ccdfd.jpg,Tulip
data/flower_images\Orchid\e3bea68f50.jpg,Orchid
data/flower_images\Lotus\59cb000080.jpg,Lotus
data/flower_images\Orchid\bcfa11134b.jpg,Orchid
data/flower_images\Tulip\88295e22bf.jpg,Tulip
data/flower_images\Orchid\244752258d.jpg,Orchid
data/flower_images\Lilly\f9af90e875.jpg,Lilly
data/flower_images\Lilly\75c239bad5.jpg,Lilly
data/flower_images\Tulip\1bac5deba5.jpg,Tulip
data/flower_images\Lotus\15092e529e.jpg,Lotus
data/flower_images\Lotus\f12a843b39.jpg,Lotus
data/flower_images\Tulip\4e80983996.jpg,Tulip
data/flower_images\Lilly\ae85e30e8e.jpg,Lilly
data/flower_images\Orchid\715644501e.jpg,Orchid
data/flower_images\Lilly\a255e8a11a.jpg,Lilly
data/flower_images\Orchid\688d3c9434.jpg,Orchid
data/flower_images\Lotus\f1a095eb66.jpg,Lotus
data/flower_images\Orchid\be2988f3c5.jpg,Orchid
data/flower_images\Tulip\4e388ef021.jpg,Tulip
data/flower_images\Sunflower\6edee49d22.jpg,Sunflower
data/flower_images\Sunflower\564d152ce1.jpg,Sunflower
data/flower_images\Tulip\c613365435.jpg,Tulip
data/flower_images\Sunflower\5e7975e310.jpg,Sunflower
data/flower_images\Lotus\e3178c27a8.jpg,Lotus
data/flower_images\Lilly\632f8ca14c.jpg,Lilly
data/flower_images\Orchid\80c69522e9.jpg,Orchid
data/flower_images\Sunflower\dcde37f24c.jpg,Sunflower
data/flower_images\Sunflower\d685eeb958.jpg,Sunflower
data/flower_images\Lilly\d4d19761df.jpg,Lilly
data/flower_images\Lilly\883432a6cf.jpg,Lilly
data/flower_images\Lilly\1919378782.jpg,Lilly
data/flower_images\Sunflower\e168dfdcb6.jpg,Sunflower
data/flower_images\Lotus\f93b5b08c1.jpg,Lotus
data/flower_images\Orchid\cf7e34ca51.jpg,Orchid
data/flower_images\Tulip\1469356160.jpg,Tulip
data/flower_images\Orchid\e4a7b672d1.jpg,Orchid
data/flower_images\Orchid\8c367f73a8.jpg,Orchid
data/flower_images\Lotus\b1e1ea59d8.jpg,Lotus
data/flower_images\Lotus\0e436e9b09.jpg,Lotus
data/flower_images\Lotus\f397a70f05.jpg,Lotus
data/flower_images\Orchid\8c8e7de5f9.jpg,Orchid
data/flower_images\Sunflower\fdaa9f04ec.jpg,Sunflower
data/flower_images\Lilly\3f35330c00.jpg,Lilly
data/flower_images\Sunflower\1a3dcb521b.jpg,Sunflower
data/flower_images\Sunflower\7aba4f229a.jpg,Sunflower
data/flower_images\Lotus\23060e4b2a.jpg,Lotus
data/flower_images\Lotus\cfb4cd4a26.jpg,Lotus
data/flower_images\Tulip\4f23e6bcd8.jpg,Tulip
data/flower_images\Lilly\2d985b4228.jpg,Lilly
data/flower_images\Sunflower\7ba917bbc5.jpg,Sunflower
data/flower_images\Tulip\b765e3fae6.jpg,Tulip
data/flower_images\Tulip\a19afa926f.jpg,Tulip
data/flower_images\Sunflower\7372ff9b7a.jpg,Sunflower
data/flower_images\Sunflower\322e736b00.jpg,Sunflower
data/flower_images\Sunflower\a4cba72b49.jpg,Sunflower
data/flower_images\Sunflower\edaefbdbc9.jpg,Sunflower
data/flower_images\Lotus\d209c70336.jpg,Lotus
data/flower_images\Sunflower\a8f9a26612.jpg,Sunflower
data/flower_images\Tulip\0c62cac3ce.jpg,Tulip
data/flower_images\Lotus\6eff578990.jpg,Lotus
data/flower_images\Sunflower\9c9bf7a84c.jpg,Sunflower
data/flower_images\Sunflower\219046895c.jpg,Sunflower
data/flower_images\Sunflower\645855d520.jpg,Sunflower
data/flower_images\Tulip\6ff50c0e78.jpg,Tulip
data/flower_images\Tulip\a72144339d.jpg,Tulip
data/flower_images\Orchid\d168286e13.jpg,Orchid
data/flower_images\Lotus\74d1aa4b06.jpg,Lotus
data/flower_images\Lilly\951130d9d9.jpg,Lilly
data/flower_images\Lilly\0d0d9402ae.jpg,Lilly
data/flower_images\Lilly\8d0504487a.jpg,Lilly
data/flower_images\Sunflower\46c4f0248a.jpg,Sunflower
data/flower_images\Sunflower\3f2abcc335.jpg,Sunflower
data/flower_images\Lilly\407b16afc9.jpg,Lilly
data/flower_images\Lotus\578068da89.jpg,Lotus
data/flower_images\Orchid\c4e9b74e51.jpg,Orchid
data/flower_images\Sunflower\300ead9a61.jpg,Sunflower
data/flower_images\Sunflower\ca8d3f326d.jpg,Sunflower
data/flower_images\Lotus\723490f92c.jpg,Lotus
data/flower_images\Lilly\452fa7109a.jpg,Lilly
data/flower_images\Orchid\c28c22ed52.jpg,Orchid
data/flower_images\Lotus\b5d5d40ee8.jpg,Lotus
data/flower_images\Lotus\bcdd73cc59.jpg,Lotus
data/flower_images\Tulip\cb0f2b9621.jpg,Tulip
data/flower_images\Lilly\d2319d9a84.jpg,Lilly
data/flower_images\Lotus\de8ad9aa08.jpg,Lotus
data/flower_images\Orchid\81f5cd5559.jpg,Orchid
data/flower_images\Orchid\02990a6035.jpg,Orchid
data/flower_images\Lilly\57229fa626.jpg,Lilly
data/flower_images\Orchid\fdfdf977d7.jpg,Orchid
data/flower_images\Lotus\9d8acbb2e7.jpg,Lotus
data/flower_images\Sunflower\dc34b0b832.jpg,Sunflower
data/flower_images\Tulip\b3879f9f2f.jpg,Tulip
data/flower_images\Lilly\7b40c4cd29.jpg,Lilly
data/flower_images\Orchid\d2143c37e7.jpg,Orchid
data/flower_images\Tulip\52719d65b6.jpg,Tulip
data/flower_images\Sunflower\89d677914e.jpg,Sunflower
data/flower_images\Tulip\a421c035b1.jpg,Tulip
data/flower_images\Sunflower\0b926a851d.jpg,Sunflower
data/flower_images\Sunflower\fd242e1244.jpg,Sunflower
data/flower_images\Lotus\c5f5cd636d.jpg,Lotus
data/flower_images\Tulip\74567a220f.jpg,Tulip
data/flower_images\Orchid\77274c3918.jpg,Orchid
data/flower_images\Orchid\de918ce4f1.jpg,Orchid
data/flower_images\Sunflower\cf26ebea97.jpg,Sunflower
data/flower_images\Tulip\0384c48509.jpg,Tulip
data/flower_images\Tulip\af40942752.jpg,Tulip
data/flower_images\Sunflower\b08b9e175c.jpg,Sunflower
data/flower_images\Lotus\462cdec8c0.jpg,Lotus
data/flower_images\Sunflower\12e9d37669.jpg,Sunflower
data/flower_images\Tulip\7c20d7d75c.jpg,Tulip
data/flower_images\Sunflower\192a16aabd.jpg,Sunflower
data/flower_images\Tulip\a87e1b79cf.jpg,Tulip
data/flower_images\Lilly\58824f7290.jpg,Lilly
data/flower_images\Sunflower\dd3e41f5cf.jpg,Sunflower
data/flower_images\Tulip\9eff470814.jpg,Tulip
data/flower_images\Orchid\945c8b1b83.jpg,Orchid
data/flower_images\Tulip\9498c39185.jpg,Tulip
data/flower_images\Lotus\6d8bc32966.jpg,Lotus
data/flower_images\Lilly\a67791ccf3.jpg,Lilly
data/flower_images\Orchid\1c65a2aa88.jpg,Orchid
data/flower_images\Lilly\a017dcfc8e.jpg,Lilly
data/flower_images\Orchid\e27c6f1cdc.jpg,Orchid
data/flower_images\Orchid\807f549b3e.jpg,Orchid
data/flower_images\Orchid\a973108ced.jpg,Orchid
data/flower_images\Tulip\034c72fcde.jpg,Tulip
data/flower_images\Sunflower\aba6ecf586.jpg,Sunflower
data/flower_images\Sunflower\4edd0d6dfa.jpg,Sunflower
data/flower_images\Sunflower\19b5aeae4d.jpg,Sunflower
data/flower_images\Sunflower\e81353d657.jpg,Sunflower
data/flower_images\Orchid\829af70c91.jpg,Orchid
data/flower_images\Lotus\77c032c0a0.jpg,Lotus
data/flower_images\Orchid\d52e93ca58.jpg,Orchid
data/flower_images\Lilly\1fedf7f09e.jpg,Lilly
data/flower_images\Lotus\d4d22bc77f.jpg,Lotus
data/flower_images\Lotus\7f88f8ba9a.jpg,Lotus
data/flower_images\Orchid\6a385a3892.jpg,Orchid
data/flower_images\Lotus\3b5428a18b.jpg,Lotus
data/flower_images\Orchid\a87027e295.jpg,Orchid
data/flower_images\Tulip\18b3b5751e.jpg,Tulip
data/flower_images\Tulip\8f51a637f7.jpg,Tulip
data/flower_images\Lotus\2708ad39b8.jpg,Lotus
data/flower_images\Sunflower\d5a8f9390e.jpg,Sunflower
data/flower_images\Lilly\109aec2c56.jpg,Lilly
data/flower_images\Tulip\19d5e3f31c.jpg,Tulip
data/flower_images\Tulip\4680454b17.jpg,Tulip
data/flower_images\Tulip\f15612da9a.jpg,Tulip
data/flower_images\Lotus\be656951c5.jpg,Lotus
data/flower_images\Orchid\3407380c94.jpg,Orchid
data/flower_images\Sunflower\8d8ae395b2.jpg,Sunflower
data/flower_images\Orchid\7b173a732c.jpg,Orchid
data/flower_images\Orchid\94b502a923.jpg,Orchid
data/flower_images\Sunflower\28ae5ddfb0.jpg,Sunflower
data/flower_images\Tulip\088577155b.jpg,Tulip
data/flower_images\Sunflower\aabdd596cc.jpg,Sunflower
data/flower_images\Lilly\b3915def3c.jpg,Lilly
data/flower_images\Tulip\44061fd381.jpg,Tulip
data/flower_images\Lotus\16fd3cc75e.jpg,Lotus
data/flower_images\Tulip\d6a50d65ed.jpg,Tulip
data/flower_images\Lotus\61d27321d0.jpg,Lotus
data/flower_images\Tulip\e93e3dd4aa.jpg,Tulip
data/flower_images\Lilly\1557e7bc6e.jpg,Lilly
data/flower_images\Lotus\eb876066ab.jpg,Lotus
data/flower_images\Sunflower\2c3a4821e2.jpg,Sunflower
data/flower_images\Lotus\c598d97018.jpg,Lotus
data/flower_images\Lilly\bc68ef530a.jpg,Lilly
data/flower_images\Tulip\4f75325681.jpg,Tulip
data/flower_images\Lotus\024fd3c0ba.jpg,Lotus
data/flower_images\Orchid\a9b400e2bd.jpg,Orchid
data/flower_images\Lotus\300b7a766d.jpg,Lotus
data/flower_images\Tulip\a1b5ebfdc3.jpg,Tulip
data/flower_images\Orchid\9e0fbad4b3.jpg,Orchid
data/flower_images\Lotus\1f78e7953d.jpg,Lotus
data/flower_images\Lotus\3ea06dd08e.jpg,Lotus
data/flower_images\Tulip\9a0a9b68e7.jpg,Tulip
data/flower_images\Tulip\1d1a095718.jpg,Tulip
data/flower_images\Sunflower\708cc805fb.jpg,Sunflower
data/flower_images\Lilly\fcb4d35113.jpg,Lilly
data/flower_images\Sunflower\61572b4bc3.jpg,Sunflower
data/flower_images\Orchid\ae7e540626.jpg,Orchid
data/flower_images\Lotus\9735cc8566.jpg,Lotus
data/flower_images\Tulip\cabdf6e8a5.jpg,Tulip
data/flower_images\Lotus\d5e984e6dc.jpg,Lotus
data/flower_images\Sunflower\4af6d1bf1c.jpg,Sunflower
data/flower_images\Tulip\fdf7635ab2.jpg,Tulip
data/flower_images\Sunflower\88943a02cd.jpg,Sunflower
data/flower_images\Lilly\6fc7ad8c16.jpg,Lilly
data/flower_images\Tulip\f363b5a2a9.jpg,Tulip
data/flower_images\Lotus\18f1df4a08.jpg,Lotus
data/flower_images\Tulip\01ab50d9d7.jpg,Tulip
data/flower_images\Sunflower\0e74e68b44.jpg,Sunflower
data/flower_images\Lilly\a4b454fa93.jpg,Lilly
data/flower_images\Lotus\8e082c232f.jpg,Lotus
data/flower_images\Tulip\c3e86e89c0.jpg,Tulip
data/flower_images\Sunflower\8f141c8747.jpg,Sunflower
data/flower_images\Sunflower\dfff379eaf.jpg,Sunflower
data/flower_images\Sunflower\c0320812c1.jpg,Sunflower
data/flower_images\Lilly\9fda8e3303.jpg,Lilly
data/flower_images\Lilly\a9b87c7bfe.jpg,Lilly
data/flower_images\Lotus\4162acda61.jpg,Lotus
data/flower_images\Lilly\7b918526f1.jpg,Lilly
data/flower_images\Lotus\9971471588.jpg,Lotus
data/flower_images\Sunflower\125361939c.jpg,Sunflower
data/flower_images\Tulip\a0552f2838.jpg,Tulip
data/flower_images\Sunflower\099b60bee9.jpg,Sunflower
data/flower_images\Lotus\76e8a50ee0.jpg,Lotus
data/flower_images\Sunflower\eb14f0283c.jpg,Sunflower
data/flower_images\Sunflower\a08532fe40.jpg,Sunflower
data/flower_images\Orchid\97e19d05b6.jpg,Orchid
data/flower_images\Sunflower\cae1934ee4.jpg,Sunflower
data/flower_images\Lilly\0f08548ec8.jpg,Lilly
data/flower_images\Tulip\46a585c784.jpg,Tulip
data/flower_images\Sunflower\58e5c1098f.jpg,Sunflower
data/flower_images\Lilly\d867710260.jpg,Lilly
data/flower_images\Lotus\1334999611.jpg,Lotus
data/flower_images\Lilly\b58637423b.jpg,Lilly
data/flower_images\Sunflower\bb004997a7.jpg,Sunflower
data/flower_images\Orchid\a3dc4dfe80.jpg,Orchid
data/flower_images\Tulip\de996d48ea.jpg,Tulip
data/flower_images\Lotus\ad7391e5e3.jpg,Lotus
data/flower_images\Lotus\ac0c0047bc.jpg,Lotus
data/flower_images\Orchid\702c5c75a8.jpg,Orchid
data/flower_images\Sunflower\85042eeb05.jpg,Sunflower
data/flower_images\Tulip\39b07eecac.jpg,Tulip
data/flower_images\Tulip\fa30f9b4b6.jpg,Tulip
data/flower_images\Sunflower\4f11b2e8fb.jpg,Sunflower
data/flower_images\Tulip\756932276f.jpg,Tulip
data/flower_images\Sunflower\4e251928d8.jpg,Sunflower
data/flower_images\Tulip\c2cadc9e06.jpg,Tulip
data/flower_images\Tulip\1c8f7ee1bb.jpg,Tulip
data/flower_images\Orchid\9e7f1fbe37.jpg,Orchid
data/flower_images\Lotus\63f6bc9e6e.jpg,Lotus
data/flower_images\Sunflower\d295af1a3a.jpg,Sunflower
data/flower_images\Lotus\67b5c75688.jpg,Lotus
data/flower_images\Lotus\311f54d500.jpg,Lotus
data/flower_images\Lotus\69eef356d4.jpg,Lotus
data/flower_images\Sunflower\d10121ddb5.jpg,Sunflower
data/flower_images\Lotus\cde53f1da8.jpg,Lotus
data/flower_images\Lotus\7990f9b924.jpg,Lotus
data/flower_images\Tulip\f77d6003f8.jpg,Tulip
data/flower_images\Lilly\0a3700189a.jpg,Lilly
data/flower_images\Sunflower\89dee74fa9.jpg,Sunflower
data/flower_images\Orchid\59b9cd46ed.jpg,Orchid
data/flower_images\Tulip\af4ff04c85.jpg,Tulip
data/flower_images\Orchid\5e52398cb5.jpg,Orchid
data/flower_images\Orchid\36838f365d.jpg,Orchid
data/flower_images\Sunflower\c5c6b52bda.jpg,Sunflower
data/flower_images\Lotus\4aae931d0b.jpg,Lotus
data/flower_images\Lilly\59156527f5.jpg,Lilly
data/flower_images\Orchid\25380ac936.jpg,Orchid
data/flower_images\Orchid\afa26123b7.jpg,Orchid
data/flower_images\Tulip\8b55a12e5e.jpg,Tulip
data/flower_images\Sunflower\f6945fcd80.jpg,Sunflower
data/flower_images\Lotus\b3be7c880d.jpg,Lotus
data/flower_images\Tulip\d5889354f9.jpg,Tulip
data/flower_images\Lotus\72878ebd82.jpg,Lotus
data/flower_images\Sunflower\3e3e826c93.jpg,Sunflower
data/flower_images\Lotus\b05f728c56.jpg,Lotus
data/flower_images\Sunflower\d2ceb2977f.jpg,Sunflower
data/flower_images\Lotus\2e960975c8.jpg,Lotus
data/flower_images\Orchid\c96eb9af37.jpg,Orchid
data/flower_images\Lotus\b65e4114e9.jpg,Lotus
data/flower_images\Sunflower\f3cc9f4e03.jpg,Sunflower
data/flower_images\Lilly\5f35baa700.jpg,Lilly
data/flower_images\Sunflower\9b971a07dc.jpg,Sunflower
data/flower_images\Lotus\eaeaceaf90.jpg,Lotus
data/flower_images\Lotus\5bf15d1927.jpg,Lotus
data/flower_images\Lotus\d58acc2534.jpg,Lotus
data/flower_images\Lilly\c65564f39a.jpg,Lilly
data/flower_images\Lilly\78e4e227a3.jpg,Lilly
data/flower_images\Lilly\28d7761c8d.jpg,Lilly
data/flower_images\Lilly\c79046a31a.jpg,Lilly
data/flower_images\Lilly\52ef67fc65.jpg,Lilly
data/flower_images\Lilly\0f2d4ef658.jpg,Lilly
data/flower_images\Lilly\b4d57b86d3.jpg,Lilly
data/flower_images\Tulip\e323a47d05.jpg,Tulip
data/flower_images\Orchid\d6c69054db.jpg,Orchid
data/flower_images\Orchid\7545be8711.jpg,Orchid
data/flower_images\Tulip\d04ce3945c.jpg,Tulip
data/flower_images\Tulip\672bc6bdd5.jpg,Tulip
data/flower_images\Tulip\964529ab58.jpg,Tulip
data/flower_images\Sunflower\03bae19726.jpg,Sunflower
data/flower_images\Orchid\a98ffb7268.jpg,Orchid
data/flower_images\Lilly\67d5e30f73.jpg,Lilly
data/flower_images\Sunflower\bcad29be73.jpg,Sunflower
data/flower_images\Lotus\0210e3edb0.jpg,Lotus
data/flower_images\Sunflower\c919c33129.jpg,Sunflower
data/flower_images\Lilly\e0beae8852.jpg,Lilly
data/flower_images\Orchid\6c7aa0ad70.jpg,Orchid
data/flower_images\Orchid\904e3a0b2b.jpg,Orchid
data/flower_images\Tulip\d578e6557e.jpg,Tulip
data/flower_images\Orchid\67ff736bc2.jpg,Orchid
data/flower_images\Sunflower\ee0d3d759c.jpg,Sunflower
data/flower_images\Lilly\0d65659910.jpg,Lilly
data/flower_images\Orchid\d3bac8bbfa.jpg,Orchid
data/flower_images\Sunflower\f683cad71b.jpg,Sunflower
data/flower_images\Lilly\4e57ab95dc.jpg,Lilly
data/flower_images\Tulip\7ef54d1f5a.jpg,Tulip
data/flower_images\Sunflower\c15f73fdfa.jpg,Sunflower
data/flower_images\Lilly\a78baaa7e3.jpg,Lilly
data/flower_images\Lotus\2d9ee2072a.jpg,Lotus
data/flower_images\Orchid\ac469cef2a.jpg,Orchid
data/flower_images\Lotus\f0b5a1dd4b.jpg,Lotus
data/flower_images\Orchid\82e5b27d65.jpg,Orchid
data/flower_images\Lotus\795b15ca4b.jpg,Lotus
data/flower_images\Sunflower\79d547b7f0.jpg,Sunflower
data/flower_images\Sunflower\847d5da322.jpg,Sunflower
data/flower_images\Orchid\249ef87a3d.jpg,Orchid
data/flower_images\Lotus\06aba41d8d.jpg,Lotus
data/flower_images\Lilly\f4836ae689.jpg,Lilly
data/flower_images\Orchid\e10644e9cb.jpg,Orchid
data/flower_images\Sunflower\2215fc7ac3.jpg,Sunflower
data/flower_images\Orchid\026a1d96d2.jpg,Orchid
data/flower_images\Orchid\27875abd29.jpg,Orchid
data/flower_images\Sunflower\52783c760c.jpg,Sunflower
data/flower_images\Orchid\575592460b.jpg,Orchid
data/flower_images\Sunflower\e0f7ad89fe.jpg,Sunflower
data/flower_images\Lilly\4e8c030a48.jpg,Lilly
data/flower_images\Lotus\721b28a072.jpg,Lotus
data/flower_images\Lotus\802c47c59c.jpg,Lotus
data/flower_images\Orchid\a778d3fc65.jpg,Orchid
data/flower_images\Orchid\de15fe370a.jpg,Orchid
data/flower_images\Lilly\e7972a8506.jpg,Lilly
data/flower_images\Tulip\2dcd88d7c7.jpg,Tulip
data/flower_images\Sunflower\bb9fcc0296.jpg,Sunflower
data/flower_images\Orchid\c3a17cf52f.jpg,Orchid
data/flower_images\Lotus\a2fc09a700.jpg,Lotus
data/flower_images\Sunflower\d2eb158ced.jpg,Sunflower
data/flower_images\Lilly\cf65e316bd.jpg,Lilly
data/flower_images\Sunflower\f67d4a10f0.jpg,Sunflower
data/flower_images\Lotus\5b3d1831a8.jpg,Lotus
data/flower_images\Tulip\7bd618bdc5.jpg,Tulip
data/flower_images\Lilly\d638a4571f.jpg,Lilly
data/flower_images\Lotus\005fb079bf.jpg,Lotus
data/flower_images\Sunflower\6071f980d6.jpg,Sunflower
data/flower_images\Lilly\05b341b09f.jpg,Lilly
data/flower_images\Lotus\a6336ba1eb.jpg,Lotus
data/flower_images\Lotus\af6bf14b61.jpg,Lotus
data/flower_images\Lilly\7de8fcebe9.jpg,Lilly
data/flower_images\Lotus\588e2f6eba.jpg,Lotus
data/flower_images\Sunflower\bdb22d5c4c.jpg,Sunflower
data/flower_images\Tulip\d323ae3ede.jpg,Tulip
data/flower_images\Sunflower\9d42b83c4e.jpg,Sunflower
data/flower_images\Sunflower\79983992e3.jpg,Sunflower
